YEAR,Event,Race #,POSITION,DRIVER NAME,SERIES,DAY OF WEEK,MONTH,DAY,TRACK,CITY,STATE,LAPS TOTAL,TRACK MILEAGE FOR ONE LAP,TOTAL SCHEDULED MILES,START,CAR #,SPONSOR / OWNER,CAR MAKE,LAPS COMPLETED,MONEY WON,STATUS,LAPS LED,STAGE 1 RESULT,STAGE 2 RESULT,Total Miles
1951,2,2,32,Lloyd Dennis,Grand National,Sunday,April,1,Charlotte Speedway,Charlotte,NC,150,0.75,112.5,35,76,B-HAM (Lloyd Dennis),51 Oldsmobile,39,10,crash,0,-,-,29.25
1951,2,2,33,Tim Flock,Grand National,Sunday,April,1,Charlotte Speedway,Charlotte,NC,150,0.75,112.5,2,91,Black Phantom (Ted Chester),51 Oldsmobile,33,10,-,0,-,-,24.75
1951,2,2,34,Frank Mundy,Grand National,Sunday,April,1,Charlotte Speedway,Charlotte,NC,150,0.75,112.5,6,23,Perry Smith,51 Studebaker,33,10,-,0,-,-,24.75
1951,2,2,35,Lloyd Moore,Grand National,Sunday,April,1,Charlotte Speedway,Charlotte,NC,150,0.75,112.5,14,59,Buesink Police Special (Julian Buesink),49 Ford,22,10,-,0,-,-,16.5
1951,2,2,36,Felix Wilkes,Grand National,Sunday,April,1,Charlotte Speedway,Charlotte,NC,150,0.75,112.5,38,57,Felix Wilkes,49 Hudson,18,10,-,0,-,-,13.5
1951,2,2,37,Ed Samples,Grand National,Sunday,April,1,Charlotte Speedway,Charlotte,NC,150,0.75,112.5,5,9,Sam Knox,49 Lincoln,15,10,-,0,-,-,11.25
1951,2,2,38,Eddie Anderson,Grand National,Sunday,April,1,Charlotte Speedway,Charlotte,NC,150,0.75,112.5,40,18,Nash of Blue Island (Eddie Anderson),51 Nash,8,10,-,0,-,-,6
1951,2,2,39,Earl Moss,Grand National,Sunday,April,1,Charlotte Speedway,Charlotte,NC,150,0.75,112.5,39,110,J.B. Watkins,50 Ford,3,10,-,0,-,-,2.25
1951,2,2,40,Cliff Woodson,Grand National,Sunday,April,1,Charlotte Speedway,Charlotte,NC,150,0.75,112.5,37,16,-,50 Oldsmobile,0,10,crash,0,-,-,0
1951,3,3,1,Tim Flock,Grand National,Sunday,April,8,Lakeview Speedway,Mobile,AL,150,0.75,112.5,2,91,Black Phantom (Ted Chester),51 Oldsmobile,150,1000,running,148,-,-,112.5
1951,3,3,2,Fonty Flock,Grand National,Sunday,April,8,Lakeview Speedway,Mobile,AL,150,0.75,112.5,4,14,Red Devil (Frank Christian),50 Oldsmobile,150,700,running,2,-,-,112.5
1951,3,3,3,Herb Thomas,Grand National,Sunday,April,8,Lakeview Speedway,Mobile,AL,150,0.75,112.5,19,92,Herb Thomas,50 Plymouth,-,450,running,0,-,-,-
1951,3,3,4,Bill Osborne,Grand National,Sunday,April,8,Lakeview Speedway,Mobile,AL,150,0.75,112.5,16,9,-,50 Oldsmobile,148,350,running,0,-,-,111
1951,3,3,5,Donald Thomas,Grand National,Sunday,April,8,Lakeview Speedway,Mobile,AL,150,0.75,112.5,21,93,Herb Thomas,50 Plymouth,-,200,running,0,-,-,-
1951,3,3,6,Lamar Crabtree,Grand National,Sunday,April,8,Lakeview Speedway,Mobile,AL,150,0.75,112.5,6,19,-,49 Ford,-,150,-,0,-,-,-
1951,3,3,7,Lee Petty,Grand National,Sunday,April,8,Lakeview Speedway,Mobile,AL,150,0.75,112.5,15,42,Petty Special (Petty Enterprises),50 Plymouth,-,125,-,0,-,-,-
1951,3,3,8,Bob Flock,Grand National,Sunday,April,8,Lakeview Speedway,Mobile,AL,150,0.75,112.5,20,7,Ted Chester,51 Plymouth,-,100,-,0,-,-,-
1951,3,3,9,Sonny Black,Grand National,Sunday,April,8,Lakeview Speedway,Mobile,AL,150,0.75,112.5,7,8,Sonny Black,48 Ford,-,75,-,0,-,-,-
1951,3,3,10,Jimmy Ayers,Grand National,Sunday,April,8,Lakeview Speedway,Mobile,AL,150,0.75,112.5,24,3,Jimmy Ayers,50 Plymouth,-,50,-,0,-,-,-
1951,3,3,11,Frank Luptow,Grand National,Sunday,April,8,Lakeview Speedway,Mobile,AL,150,0.75,112.5,17,88,Rocket (Joe Winter),50 Oldsmobile,-,25,-,0,-,-,-
1951,3,3,12,James Ellis,Grand National,Sunday,April,8,Lakeview Speedway,Mobile,AL,150,0.75,112.5,3,0,-,50 Mercury,-,25,-,0,-,-,-
1951,3,3,13,Bill Rexford,Grand National,Sunday,April,8,Lakeview Speedway,Mobile,AL,150,0.75,112.5,13,23,Perry Smith,51 Studebaker,-,25,-,0,-,-,-
1951,3,3,14,Doug Wimpy,Grand National,Sunday,April,8,Lakeview Speedway,Mobile,AL,150,0.75,112.5,14,30,Chaney Motors (Ralph Chaney),51 Henry J,-,25,-,0,-,-,-
1951,3,3,15,Willard Brooks,Grand National,Sunday,April,8,Lakeview Speedway,Mobile,AL,150,0.75,112.5,10,10,-,49 Ford,-,25,-,0,-,-,-
1951,3,3,16,Ruel Smith,Grand National,Sunday,April,8,Lakeview Speedway,Mobile,AL,150,0.75,112.5,5,47,-,51 Henry J,-,25,-,0,-,-,-
1951,3,3,17,Curtis Turner,Grand National,Sunday,April,8,Lakeview Speedway,Mobile,AL,150,0.75,112.5,9,41,Nash Motor Co. (Nash Motor Co.),51 Nash,-,25,gas tank,0,-,-,-
1951,3,3,18,O.A. Dean,Grand National,Sunday,April,8,Lakeview Speedway,Mobile,AL,150,0.75,112.5,12,1,Julian Buesink,49 Ford,-,25,-,0,-,-,-
1951,3,3,19,Fireball Roberts,Grand National,Sunday,April,8,Lakeview Speedway,Mobile,AL,150,0.75,112.5,22,11,Sam Rice,50 Oldsmobile,-,25,-,0,-,-,-
1951,3,3,20,Gene Tapia,Grand National,Sunday,April,8,Lakeview Speedway,Mobile,AL,150,0.75,112.5,23,80,-,48 Ford,-,25,-,0,-,-,-
1951,3,3,21,Weldon Adams,Grand National,Sunday,April,8,Lakeview Speedway,Mobile,AL,150,0.75,112.5,18,72,Harold Mays,50 Plymouth,-,25,-,0,-,-,-
1951,3,3,22,Eddie Anderson,Grand National,Sunday,April,8,Lakeview Speedway,Mobile,AL,150,0.75,112.5,8,45,Nash of Blue Island (Eddie Anderson),51 Nash,-,25,front end,0,-,-,-
1951,3,3,23,Red Harrelson,Grand National,Sunday,April,8,Lakeview Speedway,Mobile,AL,150,0.75,112.5,1,31,-,47 Ford,-,25,-,0,-,-,-
1951,3,3,24,Bud Erb,Grand National,Sunday,April,8,Lakeview Speedway,Mobile,AL,150,0.75,112.5,11,77,-,49 Plymouth,-,25,-,0,-,-,-
1951,4,4,1,Marshall Teague,Grand National,Sunday,April,8,Carrell Speedway,Gardena,CA,200,0.5,100,2,6,Fabulous Hudson Hornet (Marshall Teague),51 Hudson,200,1000,running,200,-,-,100
1951,4,4,2,Johnny Mantz,Grand National,Sunday,April,8,Carrell Speedway,Gardena,CA,200,0.5,100,6,98,Johnny Mantz,51 Nash,200,700,running,0,-,-,100
1951,4,4,3,George Seeger,Grand National,Sunday,April,8,Carrell Speedway,Gardena,CA,200,0.5,100,8,2,Esquire Motors (Bill Cramer),50 Plymouth,199,450,running,0,-,-,99.5
1951,4,4,4,Fred Steinbroner,Grand National,Sunday,April,8,Carrell Speedway,Gardena,CA,200,0.5,100,10,16,Bob Carpenter,48 Ford,-,350,running,0,-,-,-
1951,4,4,5,Erick Erickson,Grand National,Sunday,April,8,Carrell Speedway,Gardena,CA,200,0.5,100,13,1,Advance Electric (Erick Erickson),48 Pontiac,-,200,running,0,-,-,-
1951,4,4,6,Dick Meyer,Grand National,Sunday,April,8,Carrell Speedway,Gardena,CA,200,0.5,100,3,9,Grant Sniffen,50 Mercury,-,150,-,0,-,-,-
1951,4,4,7,Dick Rathmann,Grand National,Sunday,April,8,Carrell Speedway,Gardena,CA,200,0.5,100,5,12,Warren Fraser,50 Ford,-,125,-,0,-,-,-
1951,4,4,8,Danny Letner,Grand National,Sunday,April,8,Carrell Speedway,Gardena,CA,200,0.5,100,12,39,Bert Letner,50 Plymouth,-,100,-,0,-,-,-
1951,4,4,9,Leo Breithaupt,Grand National,Sunday,April,8,Carrell Speedway,Gardena,CA,200,0.5,100,15,8,Dan Breithaupt,48 Ford,-,75,-,0,-,-,-
1951,4,4,10,Lloyd Dane,Grand National,Sunday,April,8,Carrell Speedway,Gardena,CA,200,0.5,100,11,22,Lloyd Dane,49 Ford,-,50,-,0,-,-,-
1951,4,4,11,Frank Mundy,Grand National,Sunday,April,8,Carrell Speedway,Gardena,CA,200,0.5,100,17,X,U-Drive-It Rental (Perry Smith),50 Chevrolet,-,25,running,0,-,-,-
1951,4,4,12,Al Jacobs,Grand National,Sunday,April,8,Carrell Speedway,Gardena,CA,200,0.5,100,19,17,Al Jacobs,50 Ford,-,25,-,0,-,-,-
1951,4,4,13,Dudley Froy,Grand National,Sunday,April,8,Carrell Speedway,Gardena,CA,200,0.5,100,16,28,Dudley Froy,49 Plymouth,-,25,-,0,-,-,-
1951,4,4,14,Les Bomar,Grand National,Sunday,April,8,Carrell Speedway,Gardena,CA,200,0.5,100,18,19,V-Gap Spark Plugs (Les Bomar),49 Pontiac,-,25,-,0,-,-,-
1951,4,4,15,Stan Noble,Grand National,Sunday,April,8,Carrell Speedway,Gardena,CA,200,0.5,100,20,3,Stan Noble,51 Mercury,-,25,-,0,-,-,-
1951,4,4,16,Chuck Meekins,Grand National,Sunday,April,8,Carrell Speedway,Gardena,CA,200,0.5,100,14,7,Speedway Auto Parts (Chuck Meekins),49 Plymouth,-,25,-,0,-,-,-
1951,4,4,17,Fred Bince,Grand National,Sunday,April,8,Carrell Speedway,Gardena,CA,200,0.5,100,9,69,Cliff Caldwell,48 Ford,-,25,crash,0,-,-,-
1951,4,4,18,Andy Pierce,Grand National,Sunday,April,8,Carrell Speedway,Gardena,CA,200,0.5,100,1,54,Upshaw's Garage (Andy Pierce),48 Buick,-,25,crash,0,-,-,-
1951,4,4,19,Danny Weinberg,Grand National,Sunday,April,8,Carrell Speedway,Gardena,CA,200,0.5,100,4,4,Coast Grain (Danny Weinberg),48 Hudson,-,25,crash,0,-,-,-
1951,4,4,20,Woody Brown,Grand National,Sunday,April,8,Carrell Speedway,Gardena,CA,200,0.5,100,7,88,Joe Mangini,50 Oldsmobile,14,25,-,0,-,-,7
1951,5,5,1,Fonty Flock,Grand National,Sunday,April,15,Occoneechee Speedway,Hillsborough,NC,150,1,150,1,14,Red Devil (Frank Christian),50 Oldsmobile,95,1250,running,95,-,-,95
1951,5,5,2,Frank Mundy,Grand National,Sunday,April,15,Occoneechee Speedway,Hillsborough,NC,150,1,150,7,23,Perry Smith,51 Studebaker,95,800,running,0,-,-,95
1951,5,5,3,Bill Blair,Grand National,Sunday,April,15,Occoneechee Speedway,Hillsborough,NC,150,1,150,2,41.5,Bill Blair,50 Oldsmobile,-,600,running,0,-,-,-
1951,5,5,4,Tim Flock,Grand National,Sunday,April,15,Occoneechee Speedway,Hillsborough,NC,150,1,150,3,91,Black Phantom (Ted Chester),51 Oldsmobile,-,500,running,0,-,-,-
1951,5,5,5,Neil Cole,Grand National,Sunday,April,15,Occoneechee Speedway,Hillsborough,NC,150,1,150,5,52,John Golabek,50 Oldsmobile,-,300,running,0,-,-,-
1951,5,5,6,Earl Moss,Grand National,Sunday,April,15,Occoneechee Speedway,Hillsborough,NC,150,1,150,17,110,Police Special (J.B. Watkins),50 Ford,-,200,-,0,-,-,-
1951,5,5,7,Herb Thomas,Grand National,Sunday,April,15,Occoneechee Speedway,Hillsborough,NC,150,1,150,9,92,Sanford Motors (Herb Thomas),50 Plymouth,-,150,-,0,-,-,-
1951,5,5,8,Jim Paschal,Grand National,Sunday,April,15,Occoneechee Speedway,Hillsborough,NC,150,1,150,13,71,Sam Rice,49 Oldsmobile,-,125,-,0,-,-,-
1951,5,5,9,Lee Petty,Grand National,Sunday,April,15,Occoneechee Speedway,Hillsborough,NC,150,1,150,20,42,Petty Special (Petty Enterprises),49 Plymouth,-,100,-,0,-,-,-
1951,5,5,10,Glenn Dunaway,Grand National,Sunday,April,15,Occoneechee Speedway,Hillsborough,NC,150,1,150,15,55,Glenn Dunaway,50 Plymouth,-,100,-,0,-,-,-
1951,5,5,11,Ewell Weddle,Grand National,Sunday,April,15,Occoneechee Speedway,Hillsborough,NC,150,1,150,18,2,Ewell Weddle,50 Ford,-,25,-,0,-,-,-
1951,5,5,12,Bill Joslin,Grand National,Sunday,April,15,Occoneechee Speedway,Hillsborough,NC,150,1,150,22,50,Bill Joslin,49 Lincoln,-,25,-,0,-,-,-
1951,5,5,13,Weldon Adams,Grand National,Sunday,April,15,Occoneechee Speedway,Hillsborough,NC,150,1,150,29,72,Harold Mays,50 Plymouth,-,25,-,0,-,-,-
1951,5,5,14,Fireball Roberts,Grand National,Sunday,April,15,Occoneechee Speedway,Hillsborough,NC,150,1,150,4,11,Sam Rice,50 Oldsmobile,-,25,wheel,0,-,-,-
1951,5,5,15,Red Ryder,Grand National,Sunday,April,15,Occoneechee Speedway,Hillsborough,NC,150,1,150,31,66,Pappy Hough,49 Ford,-,25,-,0,-,-,-
1951,5,5,16,Johnny Grubb,Grand National,Sunday,April,15,Occoneechee Speedway,Hillsborough,NC,150,1,150,26,144,Johnny Grubb,50 Plymouth,-,25,-,0,-,-,-
1951,5,5,17,Coleman Lawrence,Grand National,Sunday,April,15,Occoneechee Speedway,Hillsborough,NC,150,1,150,33,37,Mitchell Motor Co. (Coleman Lawrence),50 Ford,-,25,-,0,-,-,-
1951,5,5,18,Jim Fiebelkorn,Grand National,Sunday,April,15,Occoneechee Speedway,Hillsborough,NC,150,1,150,24,10,Jim Fiebelkorn,49 Mercury,-,25,-,0,-,-,-
1951,5,5,19,Bill Rexford,Grand National,Sunday,April,15,Occoneechee Speedway,Hillsborough,NC,150,1,150,19,60,Julian Buesink,50 Mercury,-,25,wheels,0,-,-,-
1951,5,5,20,Lloyd Moore,Grand National,Sunday,April,15,Occoneechee Speedway,Hillsborough,NC,150,1,150,12,59,Buesink Police Special (Julian Buesink),49 Ford,-,25,overheating,0,-,-,-
1951,5,5,21,Joe Jernigan,Grand National,Sunday,April,15,Occoneechee Speedway,Hillsborough,NC,150,1,150,14,4,Lambert's Auto (Joe Jernigan),49 Ford,-,25,-,0,-,-,-
1951,5,5,22,Bill Schade,Grand National,Sunday,April,15,Occoneechee Speedway,Hillsborough,NC,150,1,150,30,19,Bill Schade,51 Oldsmobile,-,25,-,0,-,-,-
1951,5,5,23,Shorty York,Grand National,Sunday,April,15,Occoneechee Speedway,Hillsborough,NC,150,1,150,28,90,Russ Loh,50 Plymouth,-,25,-,0,-,-,-
1951,5,5,24,Jimmy Thompson,Grand National,Sunday,April,15,Occoneechee Speedway,Hillsborough,NC,150,1,150,27,26,Leland Colvin,50 Plymouth,-,25,-,0,-,-,-
1951,5,5,25,Walt Sprague,Grand National,Sunday,April,15,Occoneechee Speedway,Hillsborough,NC,150,1,150,10,1,Police Special (J.B. Watkins),49 Ford,-,25,overheating,0,-,-,-
1951,5,5,26,Pepper Cunningham,Grand National,Sunday,April,15,Occoneechee Speedway,Hillsborough,NC,150,1,150,6,62,Pepper Cunningham,51 Hudson,-,25,wheel,0,-,-,-
1951,5,5,27,Curtis Turner,Grand National,Sunday,April,15,Occoneechee Speedway,Hillsborough,NC,150,1,150,21,41,Nash Motor Co. (Nash Motor Co.),51 Nash,-,25,overheating,0,-,-,-
1951,5,5,28,Eddie Anderson,Grand National,Sunday,April,15,Occoneechee Speedway,Hillsborough,NC,150,1,150,23,45,Nash of Blue Island (Eddie Anderson),51 Nash,-,25,overheating,0,-,-,-
1951,5,5,29,Ben Dixon,Grand National,Sunday,April,15,Occoneechee Speedway,Hillsborough,NC,150,1,150,25,15,Wesley McBell,50 Lincoln,-,25,-,0,-,-,-
1951,5,5,30,Frank Luptow,Grand National,Sunday,April,15,Occoneechee Speedway,Hillsborough,NC,150,1,150,11,9,Rocket (Joe Winter),50 Oldsmobile,18,25,wheel,0,-,-,18
1951,5,5,31,Bill Holland,Grand National,Sunday,April,15,Occoneechee Speedway,Hillsborough,NC,150,1,150,16,98,Southern 500 Winner (Hubert Westmoreland),50 Plymouth,13,10,valve,0,-,-,13
1951,5,5,32,Ray Erickson,Grand National,Sunday,April,15,Occoneechee Speedway,Hillsborough,NC,150,1,150,8,5,Ed Hastings,49 Mercury,0,20,-,0,-,-,0
1951,5,5,33,Ray Pruitt,Grand National,Sunday,April,15,Occoneechee Speedway,Hillsborough,NC,150,1,150,32,79,Ray Pruitt,50 Dodge,0,10,-,0,-,-,0
1951,6,6,1,Marshall Teague,Grand National,Sunday,April,22,Arizona State Fairgrounds,Phoenix,AZ,150,1,150,-,6,Fabulous Hudson Hornet (Marshall Teague),51 Hudson,150,1275,running,128,-,-,150
1951,6,6,2,Erick Erickson,Grand National,Sunday,April,22,Arizona State Fairgrounds,Phoenix,AZ,150,1,150,-,11,Advance Electric (Erick Erickson),48 Pontiac,150,800,running,0,-,-,150
1951,6,6,3,Tim Flock,Grand National,Sunday,April,22,Arizona State Fairgrounds,Phoenix,AZ,150,1,150,-,91,Black Phantom (Ted Chester),51 Oldsmobile,149,600,running,0,-,-,149
1951,6,6,4,Fonty Flock,Grand National,Sunday,April,22,Arizona State Fairgrounds,Phoenix,AZ,150,1,150,1,14,Red Devil (Frank Christian),50 Oldsmobile,-,500,running,22,-,-,-
1951,6,6,5,Dick Meyer,Grand National,Sunday,April,22,Arizona State Fairgrounds,Phoenix,AZ,150,1,150,-,9,Grant Sniffen,50 Mercury,-,300,running,0,-,-,-
1951,6,6,6,Danny Weinberg,Grand National,Sunday,April,22,Arizona State Fairgrounds,Phoenix,AZ,150,1,150,11,4,Coast Grain (Danny Weinberg),51 Hudson,-,200,running,0,-,-,-
1951,6,6,7,Ed Camrud,Grand National,Sunday,April,22,Arizona State Fairgrounds,Phoenix,AZ,150,1,150,-,62,Douglas Ezell,49 Mercury,-,150,running,0,-,-,-
1951,6,6,8,Bill Holland,Grand National,Sunday,April,22,Arizona State Fairgrounds,Phoenix,AZ,150,1,150,-,18,Brazee Used Cars,51 Pontiac,-,125,running,0,-,-,-
1951,6,6,9,George Seeger,Grand National,Sunday,April,22,Arizona State Fairgrounds,Phoenix,AZ,150,1,150,-,12,Esquire Motors (Leland Colvin),50 Ford,-,100,running,0,-,-,-
1951,6,6,10,Bill Stammer,Grand National,Sunday,April,22,Arizona State Fairgrounds,Phoenix,AZ,150,1,150,-,2,Charles Roscoe,49 Plymouth,-,100,running,0,-,-,-
1951,6,6,11,Fred Steinbroner,Grand National,Sunday,April,22,Arizona State Fairgrounds,Phoenix,AZ,150,1,150,-,16,Bob Carpenter,48 Ford,-,25,-,0,-,-,-
1951,6,6,12,Lloyd Dane,Grand National,Sunday,April,22,Arizona State Fairgrounds,Phoenix,AZ,150,1,150,-,22,Lloyd Dane,49 Ford,-,25,-,0,-,-,-
1951,6,6,13,Dudley Froy,Grand National,Sunday,April,22,Arizona State Fairgrounds,Phoenix,AZ,150,1,150,-,28,Dudley Froy,49 Plymouth,-,25,-,0,-,-,-
1951,6,6,14,Hal Cole,Grand National,Sunday,April,22,Arizona State Fairgrounds,Phoenix,AZ,150,1,150,-,19,Stephens Motors,51 Plymouth,-,25,-,0,-,-,-
1951,6,6,15,Bill Flatcher,Grand National,Sunday,April,22,Arizona State Fairgrounds,Phoenix,AZ,150,1,150,-,75,Vaughn Motors Yuma,51 Mercury,-,25,-,0,-,-,-
1951,6,6,16,Bill Stickler,Grand National,Sunday,April,22,Arizona State Fairgrounds,Phoenix,AZ,150,1,150,-,72,J & M Garage,48 Hudson,-,25,-,0,-,-,-
1951,6,6,17,Fred Bince,Grand National,Sunday,April,22,Arizona State Fairgrounds,Phoenix,AZ,150,1,150,12,69,Cliff Caldwell,48 Ford,-,25,running,0,-,-,-
1951,6,6,18,Frank Oviado,Grand National,Sunday,April,22,Arizona State Fairgrounds,Phoenix,AZ,150,1,150,-,23,-,49 Ford,-,25,-,0,-,-,-
1951,6,6,19,Pat Wade,Grand National,Sunday,April,22,Arizona State Fairgrounds,Phoenix,AZ,150,1,150,-,65,P.V. McDonald,47 Frazer,-,25,-,0,-,-,-
1951,6,6,20,Al King,Grand National,Sunday,April,22,Arizona State Fairgrounds,Phoenix,AZ,150,1,150,-,99,Golding Goodyear Tire,49 Ford,71,25,crash,0,-,-,71
1951,6,6,21,Lou Figaro,Grand National,Sunday,April,22,Arizona State Fairgrounds,Phoenix,AZ,150,1,150,-,33,Jack Gaynor,51 Hudson,-,25,wheel,0,-,-,-
1951,6,6,22,Herb Thomas,Grand National,Sunday,April,22,Arizona State Fairgrounds,Phoenix,AZ,150,1,150,-,92,Sanford Motors (Herb Thomas),50 Plymouth,-,25,-,0,-,-,-
1951,6,6,23,Bill Blair,Grand National,Sunday,April,22,Arizona State Fairgrounds,Phoenix,AZ,150,1,150,-,41.5,Bill Blair,50 Oldsmobile,-,25,-,0,-,-,-
1951,6,6,24,Ernie Dietzman,Grand National,Sunday,April,22,Arizona State Fairgrounds,Phoenix,AZ,150,1,150,-,77,Perkins Motors,48 Hudson,-,25,-,0,-,-,-
1951,6,6,25,Leland Colvin,Grand National,Sunday,April,22,Arizona State Fairgrounds,Phoenix,AZ,150,1,150,-,26,Leland Colvin,50 Plymouth,-,25,-,0,-,-,-
1951,6,6,26,Lee Petty,Grand National,Sunday,April,22,Arizona State Fairgrounds,Phoenix,AZ,150,1,150,-,42,Petty Special (Petty Enterprises),50 Plymouth,-,25,-,0,-,-,-
1951,6,6,27,Stan Noble,Grand National,Sunday,April,22,Arizona State Fairgrounds,Phoenix,AZ,150,1,150,-,3,Stan Noble,51 Mercury,-,25,-,0,-,-,-
1951,6,6,28,Dick Rathmann,Grand National,Sunday,April,22,Arizona State Fairgrounds,Phoenix,AZ,150,1,150,-,120,Walt Chapman,50 Ford,-,25,-,0,-,-,-
1951,6,6,29,Johnny Mantz,Grand National,Sunday,April,22,Arizona State Fairgrounds,Phoenix,AZ,150,1,150,-,98,Johnny Mantz,51 Nash,-,25,-,0,-,-,-
1951,6,6,30,Bill Cheesbourg,Grand National,Sunday,April,22,Arizona State Fairgrounds,Phoenix,AZ,150,1,150,-,25,-,49 Lincoln,-,25,crash,0,-,-,-
1951,6,6,31,Chuck Meekins,Grand National,Sunday,April,22,Arizona State Fairgrounds,Phoenix,AZ,150,1,150,-,10,Speedway Auto Parts (Smith & Jones),49 Plymouth,2,25,crash,0,-,-,2
1951,6,6,32,Walt Sprague,Grand National,Sunday,April,22,Arizona State Fairgrounds,Phoenix,AZ,150,1,150,-,1,Police Special (J.B. Watkins),49 Ford,-,-,-,0,-,-,-
1951,6,6,33,Andy Pierce,Grand National,Sunday,April,22,Arizona State Fairgrounds,Phoenix,AZ,150,1,150,-,54,Upshaw's Garage (Andy Pierce),48 Buick,-,-,-,0,-,-,-
YEAR,Event,Race #,POSITION,DRIVER NAME,SERIES,DAY OF WEEK,MONTH,DAY,TRACK,CITY,STATE,LAPS TOTAL,TRACK MILEAGE FOR ONE LAP,TOTAL SCHEDULED MILES,START,CAR #,SPONSOR / OWNER,CAR MAKE,LAPS COMPLETED,MONEY WON,STATUS,LAPS LED,STAGE 1 RESULT,STAGE 2 RESULT,Total Miles
------,--------,---------,----------,-------------,--------,-------------,-------,-----,-------,------,------,------------,---------------------------,-----------------------,-------,-------,-------------------,----------,----------------,-----------,--------,----------,----------------,-----------------,-------------
1951,Wilkes County 150,7,1,Fonty Flock,NASCAR Grand National,Sunday,April,29,North Wilkesboro Speedway,North Wilkesboro,NC,150,0.625,93.75,1,14,Red Devil (Frank Christian),50 Oldsmobile,150,1000,running,150,0,0,93.75
1951,Wilkes County 150,7,2,Tim Flock,NASCAR Grand National,Sunday,April,29,North Wilkesboro Speedway,North Wilkesboro,NC,150,0.625,93.75,5,91,Black Phantom (Ted Chester),51 Oldsmobile,0,700,running,0,0,0,0
1951,Wilkes County 150,7,3,Lee Petty,NASCAR Grand National,Sunday,April,29,North Wilkesboro Speedway,North Wilkesboro,NC,150,0.625,93.75,17,42,Petty Special (Petty Enterprises),49 Plymouth,0,450,running,0,0,0,0
1951,Wilkes County 150,7,4,Bill Holland,NASCAR Grand National,Sunday,April,29,North Wilkesboro Speedway,North Wilkesboro,NC,150,0.625,93.75,10,98,Hubert Westmoreland,50 Plymouth,0,350,running,0,0,0,0
1951,Wilkes County 150,7,5,Donald Thomas,NASCAR Grand National,Sunday,April,29,North Wilkesboro Speedway,North Wilkesboro,NC,150,0.625,93.75,13,93,Herb Thomas,50 Plymouth,0,200,running,0,0,0,0
1951,Wilkes County 150,7,6,Lloyd Moore,NASCAR Grand National,Sunday,April,29,North Wilkesboro Speedway,North Wilkesboro,NC,150,0.625,93.75,29,59,Julian Buesink,49 Ford,0,150,0,0,0,0,0
1951,Wilkes County 150,7,7,Jimmie Lewallen,NASCAR Grand National,Sunday,April,29,North Wilkesboro Speedway,North Wilkesboro,NC,150,0.625,93.75,20,60,Julian Buesink,49 Ford,0,125,0,0,0,0,0
1951,Wilkes County 150,7,8,Glenn Dunaway,NASCAR Grand National,Sunday,April,29,North Wilkesboro Speedway,North Wilkesboro,NC,150,0.625,93.75,15,155,Glenn Dunaway,50 Plymouth,0,100,0,0,0,0,0
1951,Wilkes County 150,7,9,Dale Williams,NASCAR Grand National,Sunday,April,29,North Wilkesboro Speedway,North Wilkesboro,NC,150,0.625,93.75,34,5,Ed Hastings,49 Mercury,0,75,0,0,0,0,0
1951,Wilkes County 150,7,10,Jimmy Ayers,NASCAR Grand National,Sunday,April,29,North Wilkesboro Speedway,North Wilkesboro,NC,150,0.625,93.75,32,83,Jimmy Ayers,50 Plymouth,0,50,0,0,0,0,0
1951,Wilkes County 150,7,11,Jim Fiebelkorn,NASCAR Grand National,Sunday,April,29,North Wilkesboro Speedway,North Wilkesboro,NC,150,0.625,93.75,19,10,Jim Fiebelkorn,49 Mercury,0,25,0,0,0,0,0
1951,Wilkes County 150,7,12,Dawson Lechlider,NASCAR Grand National,Sunday,April,29,North Wilkesboro Speedway,North Wilkesboro,NC,150,0.625,93.75,37,69,Dawson Lechlider,50 Oldsmobile,0,25,0,0,0,0,0
1951,Wilkes County 150,7,13,Herb Thomas,NASCAR Grand National,Sunday,April,29,North Wilkesboro Speedway,North Wilkesboro,NC,150,0.625,93.75,12,92,Herb Thomas,50 Plymouth,0,25,crash,0,0,0,0
1951,Wilkes County 150,7,14,Bill Rexford,NASCAR Grand National,Sunday,April,29,North Wilkesboro Speedway,North Wilkesboro,NC,150,0.625,93.75,22,50,Julian Buesink,50 Mercury,0,25,0,0,0,0,0
1951,Wilkes County 150,7,15,Ed Massey,NASCAR Grand National,Sunday,April,29,North Wilkesboro Speedway,North Wilkesboro,NC,150,0.625,93.75,28,4,–,50 Plymouth,0,25,0,0,0,0,0
1951,Wilkes County 150,7,16,Bill Schade,NASCAR Grand National,Sunday,April,29,North Wilkesboro Speedway,North Wilkesboro,NC,150,0.625,93.75,27,19,Bill Schade,51 Oldsmobile,0,25,0,0,0,0,0
1951,Wilkes County 150,7,17,Jack Holloway,NASCAR Grand National,Sunday,April,29,North Wilkesboro Speedway,North Wilkesboro,NC,150,0.625,93.75,38,87,Jack Holloway,50 Plymouth,0,25,0,0,0,0,0
1951,Wilkes County 150,7,18,Leland Colvin,NASCAR Grand National,Sunday,April,29,North Wilkesboro Speedway,North Wilkesboro,NC,150,0.625,93.75,33,26,Leland Colvin,50 Plymouth,0,25,0,0,0,0,0
